path,file_type,field_or_key,shape_or_columns,category_mapping,spatial_alignment_evidence,temporal_alignment_evidence,notes,source,source_scope
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.12.dtype,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.12.error,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.12.max,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.12.mean,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.12.min,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.12.name,,DEM/static_elevation_alignment,,,"Matched terms: absolute_dem, dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.12.path,,hydrodynamic_state_variables,,,Matched terms: flood,,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.12.path,,DEM/static_elevation_alignment,,,"Matched terms: absolute_dem, dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.12.semantic_role,,DEM/static_elevation_alignment,,,"Matched terms: dem, elevation, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.12.shape.0,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.12.shape.1,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.12.shape_compatible_with_128x128,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.12.shape_compatible_with_representative_flood,,hydrodynamic_state_variables,,,Matched terms: flood,,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.12.shape_compatible_with_representative_flood,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.12.stats_status,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.13.dtype,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.13.error,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.13.max,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.13.mean,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.13.min,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.13.name,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.13.path,,hydrodynamic_state_variables,,,Matched terms: flood,,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.13.path,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.13.semantic_role,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.13.shape.0,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.13.shape.1,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.13.shape_compatible_with_128x128,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.13.shape_compatible_with_representative_flood,,hydrodynamic_state_variables,,,Matched terms: flood,,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.13.shape_compatible_with_representative_flood,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.13.stats_status,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.dtype,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.error,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.max,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.mean,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.min,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.name,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.path,,hydrodynamic_state_variables,,,Matched terms: flood,,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.path,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.semantic_role,,source_sink_terms,,,Matched terms: drainage,,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.semantic_role,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.shape.0,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.shape.1,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.shape_compatible_with_128x128,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.shape_compatible_with_representative_flood,,hydrodynamic_state_variables,,,Matched terms: flood,,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.shape_compatible_with_representative_flood,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.14.stats_status,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.15.dtype,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.15.error,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.15.max,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.15.mean,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.15.min,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.15.name,,DEM/static_elevation_alignment,,,"Matched terms: absolute_dem, dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.15.path,,hydrodynamic_state_variables,,,Matched terms: flood,,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.15.path,,DEM/static_elevation_alignment,,,"Matched terms: absolute_dem, dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.15.semantic_role,,DEM/static_elevation_alignment,,,"Matched terms: dem, elevation, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.15.shape.0,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.15.shape.1,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
analysis/phase31_physics_input_recovery_readiness/physics_input_inventory.json,json,static_map_dem_evidence.static_map_records.15.shape_compatible_with_128x128,,DEM/static_elevation_alignment,,,"Matched terms: dem, static",,prior_analysis
